--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
#782 (Artisan Scott)@31DCC4 - Umbreon Lv38, Claydol Lv36, Sandslash Lv38, Golem Lv40
#783 (Artisan Scott)@31DCEC - Dodrio Lv41, Altaria Lv43, Masquerain Lv41, Flareon Lv43, Mr. Mime Lv45
#784 (Artisan Scott)@31DD14 - Blissey Lv46, Dusclops Lv46, Regirock Lv48, Shedinja Lv46, Medicham Lv48, Pidgeot Lv50
#785 (Artisan Scott)@31DD3C - Blaziken Lv51, Hitmonlee Lv53, Farfetch’D Lv51, Venusaur Lv51, Magneton Lv53, Heracross Lv55
#786 (Artisan Zoey)@31DD64 - Beedrill Lv42, Girafarig Lv42, Primeape Lv43, Dustox Lv45
#787 (Artisan Zoey)@31DD8C - Pidgeot Lv47, Zangoose Lv47, Golem Lv45, Walrein Lv48, Furret Lv50
#788 (Artisan Zoey)@31DDB4 - Dustox Lv52, Regirock Lv52, Articuno Lv50, Aggron Lv53, Grumpig Lv55
#789 (Artisan Zoey)@31DDDC - Shedinja Lv57, Houndoom Lv57, Relicanth Lv55, Lickitung Lv57, Machamp Lv58, Stantler Lv60
#790 (Artisan Mark)@31DE04 - Umbreon Lv40, Scizor Lv38, Raticate Lv41, Starmie Lv43, Sableye Lv45
#791 (Artisan Mark)@31DE2C - Walrein Lv43, Milotic Lv43, Ledian Lv45, Cacturne Lv46, Machamp Lv48, Poliwrath Lv50
#792 (Artisan Mark)@31DE54 - Shedinja Lv48, Beautifly Lv49, Feraligatr Lv50, Alakazam Lv51, Plusle Lv53, Umbreon Lv55
#793 (Artisan Mark)@31DE7C - Blissey Lv53, Regice Lv54, Quagsire Lv55, Electrode Lv55, Lapras Lv58, Kabutops Lv60
#794 (Artisan Esteban)@31DEA4 - Tyranitar Lv48, Golem Lv49, Blastoise Lv49, Venusaur Lv50, Blissey Lv50
#795 (Artisan Esteban)@31DECC - Lunatone Lv53, Grumpig Lv53, Suicune Lv54, Weezing Lv54, Victreebel Lv55, Tropius Lv55
#796 (Artisan Esteban)@31DEF4 - Kabutops Lv58, Hitmonlee Lv59, Manectric Lv58, Arcanine Lv59, Houndoom Lv60, Machamp Lv60
#797 (Artisan Esteban)@31DF1C - Omastar Lv63, Swalot Lv64, Meganium Lv63, Luvdisc Lv64, Jolteon Lv65, Wailord Lv65
#798 (Artisan Marcellus)@31DF44 - Pelipper Lv46, Dragonite Lv46, Aipom Lv48, Porygon2 Lv48, Castform Lv51
#799 (Artisan Marcellus)@31DF6C - Slowbro Lv50, Zangoose Lv51, Mr. Mime Lv53, Shedinja Lv53, Arbok Lv56
#800 (Artisan Marcellus)@31DF94 - Crobat Lv56, Starmie Lv58, Octillery Lv56, Celebi Lv58, Manectric Lv58, Minun Lv61
#801 (Artisan Marcellus)@31DFBC - Dragonite Lv61, Gorebyss Lv63, Lugia Lv61, Umbreon Lv63, Mawile Lv63, Spinda Lv66
#802 (Rich Boy Jo)@31DFE4 - Kabuto Lv17, Wynaut Lv17
#803 (Breeder Pi)@31E00C - Skarmory Lv30
#804 (Doctor Kim)@31E034 - Golem Lv77, Omastar Lv75, Wailord Lv76, Smeargle Lv76, Swalot Lv76, Victreebel Lv78
#805 (Designer Anne)@31E05C - Ludicolo Lv5
#806 (Performer Joe)@31E084 - Gloom Lv5
#807 (Designer Thomas)@31E0AC - Venonat Lv5
#808 (Bug Catcher Mia)@31E0D4 - Poochyena Lv5
#809 (Strong Man Antoinette)@31E0FC - Sandslash Lv5
#810 (Chef Noelle)@31E124 - Sharpedo Lv5
#811 (Preschooler Lawrence)@31E14C - Kingler Lv5
#812 (Cooltrainer♀ Jimmy)@31E174 - Omastar Lv31, Omastar Lv31
#813 (Cooltrainer♀ Jimmy)@31E19C - Swampert Lv33, Magmar Lv33, Blastoise Lv33
#814 (Cooltrainer♀ Jimmy)@31E1C4 - Gligar Lv35, Blaziken Lv35, Dodrio Lv35
#815 (Cooltrainer♀ Jimmy)@31E1EC - Dragonite Lv37, Aerodactyl Lv37, Hitmonlee Lv37
#816 (Director Jimmy)@31E214 - Houndoom Lv30, Stantler Lv30, Mightyena Lv30
#817 (Director Jimmy)@31E23C - Arbok Lv32, Machamp Lv32, Milotic Lv32
#818 (Director Jimmy)@31E264 - Jolteon Lv34, Ninjask Lv34, Venusaur Lv34
#819 (Director Jimmy)@31E28C - Pidgeot Lv36, Golem Lv36, Murkrow Lv36
#820 (Bug Catcher Chloe)@31E2B4 - Kangaskhan Lv37, Yanma Lv37
#821 (Bug Catcher Chloe)@31E2DC - Walrein Lv39, Gligar Lv39, Pidgeot Lv39
#822 (Bug Catcher Chloe)@31E304 - Qwilfish Lv41, Victreebel Lv41, Walrein Lv41
#823 (Bug Catcher Chloe)@31E32C - Hypno Lv43, Aggron Lv43, Camerupt Lv43
#824 (Fan Kimberley)@31E354 - Sceptile Lv37, Flygon Lv37
#825 (Fan Kimberley)@31E37C - Sharpedo Lv39, Groudon Lv39, Slowbro Lv39
#826 (Fan Kimberley)@31E3A4 - Flygon Lv41, Roselia Lv41, Arbok Lv41
#827 (Fan Kimberley)@31E3CC - Forretress Lv43, Tangela Lv43, Salamence Lv43
#828 (Juggler Tristian)@31E3F4 - Hypno Lv35, Parasect Lv35
#829 (Juggler Tristian)@31E41C - Feraligatr Lv37, Swalot Lv37, Tangela Lv37
#830 (Juggler Tristian)@31E444 - Kingler Lv39, Sudowoodo Lv39, Slowking Lv39
#831 (Juggler Tristian)@31E46C - Sunflora Lv41, Alakazam Lv41, Beautifly Lv41
#832 (Scribe Tia)@31E494 - Blissey Lv35, Registeel Lv35, Kingler Lv35
#833 (Scribe Tia)@31E4BC - Quagsire Lv37, Primeape Lv37, Shuckle Lv37
#834 (Scribe Tia)@31E4E4 - Flareon Lv39, Latias Lv39, Quagsire Lv39
#835 (Scribe Tia)@31E50C - Kangaskhan Lv41, Arbok Lv41, Suicune Lv41
#836 (Swimmer Jessica)@31E534 - Illumise Lv26, Banette Lv26
#837 (Swimmer Jessica)@31E55C - Lairon Lv28, Xatu Lv28, Solrock Lv28
#838 (Swimmer Jessica)@31E584 - Venusaur Lv30, Cloyster Lv30, Dustox Lv30
#839 (Swimmer Jessica)@31E5AC - Nosepass Lv33, Zangoose Lv33, Electabuzz Lv33
#840 (Engineer Kim)@31E5D4 - Grumpig Lv31, Mr. Mime Lv31, Dusclops Lv31, Venusaur Lv31, Azumarill Lv31, Swalot Lv31
#841 (Engineer Kim)@31E5FC - Gligar Lv33, Mantine Lv33, Zapdos Lv33, Deoxys Lv33, Parasect Lv33, Venusaur Lv33
#842 (Engineer Kim)@31E624 - Golem Lv35, Latios Lv35, Blaziken Lv35, Piloswine Lv35, Nosepass Lv35, Masquerain Lv35
#843 (Engineer Kim)@31E64C - Cacturne Lv37, Venusaur Lv37, Latias Lv37, Jolteon Lv37, Alakazam Lv37, Dustox Lv37
#844 (Rich Kid Alex)@31E674 - Delcatty Lv34, Muk Lv34
#845 (Rich Kid Alex)@31E69C - Metagross Lv36, Grumpig Lv36, Zangoose Lv36
#846 (Rich Kid Alex)@31E6C4 - Snorlax Lv38, Celebi Lv38, Tauros Lv38
#847 (Rich Kid Alex)@31E6EC - Scizor Lv40, Octillery Lv40, Arcanine Lv40
#848 (Cop Marshall)@31E714 - Lunatone Lv41
#849 (Cop Jacqueline)@31E73C - Pelipper Lv41, Walrein Lv41
#850 (Gent Lillianna)@31E764 - Smeargle Lv41
#851 (Doctor Landon)@31E78C - Masquerain Lv5
#852 (Doctor Tia)@31E7B4 - Spinda Lv5
#853 (Doctor Tristian)@31E7DC - Anorith Lv5
#854 (Doctor Joe)@31E804 - Shroomish Lv5

--Static Pokemon--
Lileep => Bellossom
Anorith => Golem
Kyogre => Kingler
Groudon => Raichu
Regirock => Ho-Oh
Regice => Trapinch
Registeel => Regice
Rayquaza => Kakuna
Kecleon => Nidorina
Kecleon(2) => Gengar
Voltorb => Scyther
Voltorb(2) => Doduo
Voltorb(3) => Regirock
Electrode => Dusclops
Electrode(2) => Banette
Sudowoodo => Breloom
Latios => Lombre
Latias => Snorunt
Deoxys => Salamence
Mew => Swablu
Ho-Oh => Cubone
Lugia => Octillery
Wynaut => Linoone
Beldum => Camerupt
Castform => Croconaw

--Wild Pokemon--
Set #1 - RUTA 101 Grass/Cave (rate=20) - Slakoth Lv2, Chinchou Lv2, Sneasel Lv2, Arbok Lv3, Mew Lv3, Hoothoot Lv3, Lairon Lv3, Minun Lv3, Entei Lv2, Shedinja Lv2, Gyarados Lv3, Cleffa Lv3
Set #2 - RUTA 102 Grass/Cave (rate=20) - Ninetales Lv3, Mewtwo Lv3, Corsola Lv4, Raichu Lv4, Rhydon Lv3, Wailmer Lv4, Torchic Lv3, Swinub Lv3, Piloswine Lv4, Chinchou Lv4, Quilava Lv4, Hitmonchan Lv3
Set #3 - RUTA 102 Surfing (rate=4) - Shuppet Lvs 20-30, Hitmonchan Lvs 10-20, Wartortle Lvs 30-35, Entei Lvs 5-10, Sableye Lvs 20-30
Set #4 - RUTA 102 Fishing (rate=30) - Lairon Lvs 5-10, Slakoth Lvs 5-10, Latias Lvs 10-30, Girafarig Lvs 10-30, Lunatone Lvs 10-30, Slugma Lvs 25-30, Swalot Lvs 30-35, Mightyena Lvs 20-25, Poliwhirl Lvs 35-40, Slaking Lvs 40-45
Set #5 - RUTA 103 Grass/Cave (rate=20) - Mew Lv2, Heracross Lv3, Espeon Lv3, Duskull Lv4, Dunsparce Lv2, Togetic Lv3, Furret Lv3, Solrock Lv4, Diglett Lv3, Delibird Lv3, Electrike Lv2, Machamp Lv4
Set #6 - RUTA 103 Surfing (rate=4) - Wurmple Lvs 5-35, Marowak Lvs 10-30, Mareep Lvs 15-25, Cacturne Lvs 25-30, Piloswine Lvs 25-30
Set #7 - RUTA 103 Fishing (rate=30) - Slowbro Lvs 5-10, Arbok Lvs 5-10, Omanyte Lvs 10-30, Armaldo Lvs 10-30, Dragonite Lvs 10-30, Kakuna Lvs 30-35, Ponyta Lvs 30-35, Tentacool Lvs 25-30, Dusclops Lvs 35-40, Abra Lvs 40-45
Set #8 - RUTA 104 Grass/Cave (rate=20) - Cacnea Lv4, Roselia Lv4, Phanpy Lv5, Togetic Lv5, Krabby Lv4, Wartortle Lv5, Abra Lv4, Jynx Lv5, Flareon Lv4, Machop Lv4, Spinarak Lv3, Beedrill Lv5
Set #9 - RUTA 104 Surfing (rate=4) - Treecko Lvs 10-30, Cascoon Lvs 15-25, Scizor Lvs 15-25, Swinub Lvs 25-30, Sharpedo Lvs 25-30
Set #10 - RUTA 104 Fishing (rate=30) - Jolteon Lvs 5-10, Mudkip Lvs 5-10, Sandslash Lvs 10-30, Seedot Lvs 10-30, Corphish Lvs 10-30, Swampert Lvs 25-30, Beldum Lvs 30-35, Skarmory Lvs 20-25, Omastar Lvs 35-40, Cloyster Lvs 40-45
Set #11 - RUTA 105 Surfing (rate=4) - Magnemite Lvs 5-35, Seedot Lvs 10-30, Igglybuff Lvs 15-25, Qwilfish Lvs 25-30, Registeel Lvs 25-30
Set #12 - RUTA 105 Fishing (rate=30) - Electabuzz Lvs 5-10, Snorunt Lvs 5-10, Swampert Lvs 10-30, Abra Lvs 10-30, Chinchou Lvs 10-30, Poliwhirl Lvs 25-30, Groudon Lvs 30-35, Meganium Lvs 20-25, Metapod Lvs 35-40, Kingler Lvs 40-45
Set #13 - RUTA 110 Grass/Cave (rate=20) - Regirock Lv12, Mightyena Lv12, Skitty Lv12, Staryu Lv13, Rhyhorn Lv13, Slowbro Lv13, Surskit Lv13, Chinchou Lv13, Shuppet Lv12, Blissey Lv12, Vibrava Lv12, Seedot Lv13
Set #14 - RUTA 110 Surfing (rate=4) - Blastoise Lvs 5-35, Ivysaur Lvs 10-30, Swellow Lvs 15-25, Flygon Lvs 25-30, Hoothoot Lvs 25-30
Set #15 - RUTA 110 Fishing (rate=30) - Larvitar Lvs 5-10, Azurill Lvs 5-10, Sceptile Lvs 10-30, Walrein Lvs 10-30, Weepinbell Lvs 10-30, Aron Lvs 25-30, Tauros Lvs 30-35, Pupitar Lvs 20-25, Nincada Lvs 35-40, Tauros Lvs 40-45
Set #16 - RUTA 111 Grass/Cave (rate=10) - Lapras Lv20, Lotad Lv20, Bulbasaur Lv21, Gloom Lv21, Groudon Lv19, Altaria Lv21, Articuno Lv19, Kabutops Lv19, Pidgeotto Lv20, Skiploom Lv20, Kirlia Lv22, Slowbro Lv22
Set #17 - RUTA 111 Surfing (rate=4) - Mankey Lvs 20-30, Murkrow Lvs 10-20, Solrock Lvs 30-35, Natu Lvs 5-10, Pelipper Lvs 20-30
Set #18 - RUTA 111 Rock Smash (rate=20) - Jigglypuff Lvs 10-15, Lanturn Lvs 5-10, Combusken Lvs 15-20, Slakoth Lvs 15-20, Wurmple Lvs 15-20
Set #19 - RUTA 111 Fishing (rate=30) - Magneton Lvs 5-10, Torkoal Lvs 5-10, Poliwhirl Lvs 10-30, Rhyhorn Lvs 10-30, Celebi Lvs 10-30, Delibird Lvs 25-30, Latios Lvs 30-35, Omastar Lvs 20-25, Slowbro Lvs 35-40, Yanma Lvs 40-45
Set #20 - RUTA 112 Grass/Cave (rate=20) - Zangoose Lv15, Seviper Lv15, Vibrava Lv15, Koffing Lv14, Growlithe Lv14, Wailord Lv14, Glalie Lv16, Scyther Lv16, Azurill Lv16, Dusclops Lv16, Chinchou Lv16, Jynx Lv16
Set #21 - RUTA 113 Grass/Cave (rate=20) - Abra Lv15, Espeon Lv15, Kecleon Lv15, Baltoy Lv14, Vileplume Lv14, Snorlax Lv14, Quilava Lv16, Raikou Lv16, Gloom Lv16, Smeargle Lv16, Chansey Lv16, Kakuna Lv16
Set #22 - RUTA 114 Grass/Cave (rate=20) - Muk Lv16, Flareon Lv16, Whiscash Lv17, Lugia Lv15, Golem Lv15, Shuckle Lv16, Hoothoot Lv16, Dratini Lv18, Marshtomp Lv17, Zapdos Lv15, Togetic Lv17, Tangela Lv15
Set #23 - RUTA 114 Surfing (rate=4) - Illumise Lvs 20-30, Machoke Lvs 10-20, Feraligatr Lvs 30-35, Altaria Lvs 5-10, Mareep Lvs 20-30
Set #24 - RUTA 114 Rock Smash (rate=20) - Surskit Lvs 10-15, Caterpie Lvs 5-10, Goldeen Lvs 15-20, Poliwhirl Lvs 15-20, Dratini Lvs 15-20
Set #25 - RUTA 114 Fishing (rate=30) - Rattata Lvs 5-10, Weepinbell Lvs 5-10, Trapinch Lvs 10-30, Latios Lvs 10-30, Hoppip Lvs 10-30, Cradily Lvs 25-30, Trapinch Lvs 30-35, Cascoon Lvs 20-25, Combusken Lvs 35-40, Murkrow Lvs 40-45
Set #26 - RUTA 116 Grass/Cave (rate=20) - Rattata Lv6, Wurmple Lv6, Cascoon Lv6, Chimecho Lv7, Blissey Lv7, Poliwag Lv6, Tentacool Lv7, Mr. Mime Lv8, Nidorina Lv7, Scyther Lv8, Paras Lv7, Piloswine Lv8
Set #27 - RUTA 117 Grass/Cave (rate=20) - Granbull Lv13, Cleffa Lv13, Tyranitar Lv14, Aipom Lv14, Donphan Lv13, Golem Lv13, Manectric Lv13, Arcanine Lv13, Ralts Lv14, Beautifly Lv14, Weedle Lv13, Groudon Lv13
Set #28 - RUTA 117 Surfing (rate=4) - Octillery Lvs 20-30, Venomoth Lvs 10-20, Snubbull Lvs 30-35, Machamp Lvs 5-10, Cradily Lvs 20-30
Set #29 - RUTA 117 Fishing (rate=30) - Umbreon Lvs 5-10, Squirtle Lvs 5-10, Barboach Lvs 10-30, Charizard Lvs 10-30, Kingler Lvs 10-30, Hitmontop Lvs 25-30, Stantler Lvs 30-35, Wartortle Lvs 20-25, Politoed Lvs 35-40, Weezing Lvs 40-45
Set #30 - RUTA 118 Grass/Cave (rate=20) - Slowbro Lv24, Eevee Lv24, Ponyta Lv26, Nidoking Lv26, Pichu Lv26, Kadabra Lv26, Swalot Lv25, Ursaring Lv25, Gligar Lv26, Swalot Lv26, Trapinch Lv27, Cacnea Lv25
Set #31 - RUTA 118 Surfing (rate=4) - Marowak Lvs 5-35, Whiscash Lvs 10-30, Beautifly Lvs 15-25, Bagon Lvs 25-30, Hypno Lvs 25-30
Set #32 - RUTA 118 Fishing (rate=30) - Hoothoot Lvs 5-10, Bulbasaur Lvs 5-10, Aerodactyl Lvs 10-30, Ledyba Lvs 10-30, Nincada Lvs 10-30, Shiftry Lvs 30-35, Farfetch’D Lvs 30-35, Poliwhirl Lvs 20-25, Cloyster Lvs 35-40, Latias Lvs 40-45
Set #33 - RUTA 124 Surfing (rate=4) - Remoraid Lvs 5-35, Solrock Lvs 10-30, Meowth Lvs 15-25, Stantler Lvs 25-30, Nidoking Lvs 25-30
Set #34 - RUTA 124 Fishing (rate=30) - Rhydon Lvs 5-10, Beldum Lvs 5-10, Ledian Lvs 10-30, Hoothoot Lvs 10-30, Flaaffy Lvs 10-30, Hypno Lvs 30-35, Altaria Lvs 30-35, Kingdra Lvs 25-30, Girafarig Lvs 35-40, Nidorino Lvs 40-45
Set #35 - BOSQUE PETALIA Grass/Cave (rate=20) - Marowak Lv5, Totodile Lv5, Nuzleaf Lv5, Ditto Lv6, Vaporeon Lv5, Machamp Lv5, Sentret Lv6, Cradily Lv6, Golduck Lv5, Regirock Lv5, Kangaskhan Lv6, Lanturn Lv6
Set #36 - TÚNEL FERVERGAL Grass/Cave (rate=10) - Relicanth Lv6, Shuppet Lv7, Togepi Lv6, Cradily Lv6, Slaking Lv7, Ursaring Lv7, Kirlia Lv5, Shedinja Lv8, Venonat Lv5, Seel Lv8, Banette Lv5, Kingler Lv8
Set #37 - CUEVA GRANITO Grass/Cave (rate=10) - Azumarill Lv7, Volbeat Lv8, Wailord Lv7, Charmander Lv8, Raichu Lv9, Chinchou Lv8, Lickitung Lv10, Weezing Lv6, Doduo Lv7, Snorunt Lv8, Magmar Lv6, Kyogre Lv9
Set #38 - CUEVA GRANITO Grass/Cave (rate=10) - Suicune Lv9, Remoraid Lv10, Salamence Lv9, Treecko Lv11, Cloyster Lv10, Flareon Lv9, Lanturn Lv10, Aggron Lv11, Nidoking Lv10, Hypno Lv10, Elekid Lv9, Crobat Lv11
Set #39 - MONTE PÍRICO Grass/Cave (rate=10) - Sableye Lv27, Poliwag Lv28, Doduo Lv26, Chimecho Lv25, Whiscash Lv29, Pichu Lv24, Spinda Lv23, Dusclops Lv22, Corphish Lv29, Jirachi Lv24, Mew Lv29, Raichu Lv24
Set #40 - CALLE VICTORIA Grass/Cave (rate=10) - Weedle Lv40, Skarmory Lv40, Pupitar Lv40, Moltres Lv40, Machoke Lv36, Feebas Lv36, Tentacool Lv38, Beautifly Lv38, Banette Lv36, Rapidash Lv36, Shellder Lv36, Gyarados Lv36
Set #41 - ZONA SAFARI Grass/Cave (rate=25) - Pidgeotto Lv25, Ariados Lv27, Milotic Lv25, Corsola Lv27, Omastar Lv25, Wingull Lv25, Linoone Lv25, Lileep Lv27, Swampert Lv25, Gyarados Lv27, Cubone Lv27, Omastar Lv29
Set #42 - BAJO EL AGUA Surfing (rate=4) - Girafarig Lvs 20-30, Omastar Lvs 20-30, Snubbull Lvs 30-35, Vileplume Lvs 30-35, Nidorino Lvs 30-35
Set #43 - NAO ABANDONADA Surfing (rate=4) - Swampert Lvs 5-35, Latias Lvs 5-35, Voltorb Lvs 5-35, Tauros Lvs 5-35, Poliwhirl Lvs 30-35
Set #44 - NAO ABANDONADA Fishing (rate=20) - Castform Lvs 5-10, Hitmonchan Lvs 5-10, Tyranitar Lvs 10-30, Barboach Lvs 10-30, Linoone Lvs 10-30, Torchic Lvs 25-30, Vaporeon Lvs 30-35, Chansey Lvs 30-35, Banette Lvs 25-30, Pinsir Lvs 20-25
Set #45 - CUEVA GRANITO Grass/Cave (rate=10) - Lapras Lv10, Swinub Lv11, Nidorino Lv10, Blastoise Lv11, Banette Lv12, Kirlia Lv10, Dragonite Lv10, Nincada Lv11, Qwilfish Lv12, Horsea Lv10, Larvitar Lv12, Graveler Lv10
Set #46 - CUEVA GRANITO Rock Smash (rate=20) - Latias Lvs 10-15, Golduck Lvs 10-20, Houndour Lvs 5-10, Graveler Lvs 15-20, Raikou Lvs 15-20
Set #47 - SENDA ÍGNEA Grass/Cave (rate=10) - Pelipper Lv15, Shuckle Lv15, Exeggutor Lv16, Charmander Lv15, Spinda Lv15, Beedrill Lv15, Steelix Lv16, Granbull Lv16, Masquerain Lv14, Goldeen Lv16, Chansey Lv14, Victreebel Lv14
Set #48 - CASCADA METEORO Grass/Cave (rate=10) - Wooper Lv33, Sharpedo Lv35, Kecleon Lv30, Tropius Lv35, Roselia Lv35, Pidgeot Lv37, Meditite Lv25, Taillow Lv39, Goldeen Lv38, Lapras Lv40, Linoone Lv38, Ampharos Lv40
Set #49 - CASCADA METEORO Surfing (rate=4) - Poochyena Lvs 30-35, Gorebyss Lvs 30-35, Delibird Lvs 25-35, Mightyena Lvs 15-25, Mantine Lvs 5-15
Set #50 - CASCADA METEORO Fishing (rate=30) - Ledian Lvs 5-10, Kyogre Lvs 5-10, Farfetch’D Lvs 10-30, Mightyena Lvs 10-30, Haunter Lvs 10-30, Nidoran♀ Lvs 25-30, Tentacruel Lvs 30-35, Steelix Lvs 30-35, Machamp Lvs 35-40, Bellsprout Lvs 40-45
Set #51 - DESFILADERO Grass/Cave (rate=20) - Croconaw Lv21, Remoraid Lv21, Spinarak Lv21, Wynaut Lv20, Clefairy Lv20, Doduo Lv20, Lanturn Lv21, Dugtrio Lv22, Swellow Lv22, Gorebyss Lv22, Koffing Lv22, Sceptile Lv22
Set #52 - RUTA 106 Surfing (rate=4) - Volbeat Lvs 5-35, Shuckle Lvs 10-30, Camerupt Lvs 15-25, Xatu Lvs 25-30, Lairon Lvs 25-30
Set #53 - RUTA 106 Fishing (rate=30) - Raichu Lvs 5-10, Cacturne Lvs 5-10, Graveler Lvs 10-30, Magmar Lvs 10-30, Salamence Lvs 10-30, Kingdra Lvs 25-30, Slaking Lvs 30-35, Electrike Lvs 20-25, Azumarill Lvs 35-40, Banette Lvs 40-45
Set #54 - RUTA 107 Surfing (rate=4) - Hoppip Lvs 5-35, Fearow Lvs 10-30, Ho-Oh Lvs 15-25, Lotad Lvs 25-30, Sealeo Lvs 25-30
Set #55 - RUTA 107 Fishing (rate=30) - Jynx Lvs 5-10, Meganium Lvs 5-10, Dodrio Lvs 10-30, Jigglypuff Lvs 10-30, Swellow Lvs 10-30, Rayquaza Lvs 25-30, Persian Lvs 30-35, Beldum Lvs 20-25, Starmie Lvs 35-40, Altaria Lvs 40-45
Set #56 - RUTA 108 Surfing (rate=4) - Luvdisc Lvs 5-35, Scizor Lvs 10-30, Igglybuff Lvs 15-25, Ralts Lvs 25-30, Arcanine Lvs 25-30
Set #57 - RUTA 108 Fishing (rate=30) - Marshtomp Lvs 5-10, Surskit Lvs 5-10, Wigglytuff Lvs 10-30, Tyrogue Lvs 10-30, Wooper Lvs 10-30, Walrein Lvs 25-30, Beautifly Lvs 30-35, Pidgeotto Lvs 20-25, Xatu Lvs 35-40, Flareon Lvs 40-45
Set #58 - RUTA 109 Surfing (rate=4) - Manectric Lvs 5-35, Ponyta Lvs 10-30, Gastly Lvs 15-25, Bellossom Lvs 25-30, Steelix Lvs 25-30
Set #59 - RUTA 109 Fishing (rate=30) - Omastar Lvs 5-10, Vileplume Lvs 5-10, Shellder Lvs 10-30, Salamence Lvs 10-30, Latios Lvs 10-30, Illumise Lvs 25-30, Gengar Lvs 30-35, Sandshrew Lvs 20-25, Delibird Lvs 35-40, Venusaur Lvs 40-45
Set #60 - RUTA 115 Grass/Cave (rate=20) - Plusle Lv23, Vileplume Lv23, Manectric Lv25, Tyranitar Lv24, Muk Lv25, Omastar Lv25, Loudred Lv24, Slugma Lv25, Kakuna Lv24, Sandshrew Lv24, Electrike Lv26, Venomoth Lv25
Set #61 - RUTA 115 Surfing (rate=4) - Delcatty Lvs 5-35, Aggron Lvs 10-30, Skiploom Lvs 15-25, Lickitung Lvs 25-30, Kecleon Lvs 25-30
Set #62 - RUTA 115 Fishing (rate=30) - Skitty Lvs 5-10, Shelgon Lvs 5-10, Regirock Lvs 10-30, Cacturne Lvs 10-30, Lapras Lvs 10-30, Porygon Lvs 25-30, Walrein Lvs 30-35, Meganium Lvs 20-25, Nidoran♀ Lvs 35-40, Xatu Lvs 40-45
Set #63 - MALVALANOVA Grass/Cave (rate=10) - Kakuna Lv24, Raticate Lv24, Mudkip Lv25, Chansey Lv25, Articuno Lv23, Swinub Lv23, Minun Lv26, Sunkern Lv26, Pinsir Lv22, Treecko Lv22, Surskit Lv26, Flareon Lv26
Set #64 - RUTA 119 Grass/Cave (rate=15) - Scyther Lv25, Jirachi Lv25, Slugma Lv27, Sealeo Lv25, Geodude Lv27, Silcoon Lv26, Electabuzz Lv27, Ninetales Lv24, Girafarig Lv25, Delcatty Lv26, Plusle Lv27, Venusaur Lv25
Set #65 - RUTA 119 Surfing (rate=4) - Wynaut Lvs 5-35, Dragonite Lvs 10-30, Azumarill Lvs 15-25, Pikachu Lvs 25-30, Blastoise Lvs 25-30
Set #66 - RUTA 119 Fishing (rate=30) - Feebas Lvs 5-10, Murkrow Lvs 5-10, Kecleon Lvs 10-30, Cascoon Lvs 10-30, Sableye Lvs 10-30, Girafarig Lvs 25-30, Zangoose Lvs 30-35, Caterpie Lvs 20-25, Volbeat Lvs 35-40, Mawile Lvs 40-45
Set #67 - RUTA 120 Grass/Cave (rate=20) - Weepinbell Lv25, Politoed Lv25, Kabutops Lv27, Aggron Lv25, Slugma Lv25, Charmeleon Lv26, Mankey Lv27, Ariados Lv27, Treecko Lv25, Seaking Lv27, Aron Lv25, Lunatone Lv25
Set #68 - RUTA 120 Surfing (rate=4) - Wynaut Lvs 20-30, Seadra Lvs 10-20, Shuckle Lvs 30-35, Lileep Lvs 5-10, Hoppip Lvs 20-30
Set #69 - RUTA 120 Fishing (rate=30) - Pinsir Lvs 5-10, Doduo Lvs 5-10, Ho-Oh Lvs 10-30, Lapras Lvs 10-30, Ivysaur Lvs 10-30, Ludicolo Lvs 25-30, Ho-Oh Lvs 30-35, Makuhita Lvs 20-25, Wobbuffet Lvs 35-40, Silcoon Lvs 40-45
Set #70 - RUTA 121 Grass/Cave (rate=20) - Poliwrath Lv26, Bagon Lv26, Vaporeon Lv26, Delibird Lv28, Vibrava Lv28, Slugma Lv26, Kangaskhan Lv28, Kabutops Lv28, Togetic Lv26, Claydol Lv27, Altaria Lv28, Arbok Lv25
Set #71 - RUTA 121 Surfing (rate=4) - Seviper Lvs 5-35, Bagon Lvs 10-30, Dewgong Lvs 15-25, Persian Lvs 25-30, Swampert Lvs 25-30
Set #72 - RUTA 121 Fishing (rate=30) - Squirtle Lvs 5-10, Bellsprout Lvs 5-10, Larvitar Lvs 10-30, Girafarig Lvs 10-30, Hitmontop Lvs 10-30, Lotad Lvs 25-30, Nidoking Lvs 30-35, Voltorb Lvs 20-25, Electrike Lvs 35-40, Nosepass Lvs 40-45
Set #73 - RUTA 122 Surfing (rate=4) - Kangaskhan Lvs 5-35, Remoraid Lvs 10-30, Shelgon Lvs 15-25, Paras Lvs 25-30, Seadra Lvs 25-30
Set #74 - RUTA 122 Fishing (rate=30) - Trapinch Lvs 5-10, Beedrill Lvs 5-10, Jynx Lvs 10-30, Cascoon Lvs 10-30, Bayleef Lvs 10-30, Psyduck Lvs 30-35, Weepinbell Lvs 30-35, Walrein Lvs 25-30, Totodile Lvs 35-40, Seel Lvs 40-45
